eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,ingroup,ingroup2,ingroup3,gsubname3,motive,guncertain1,guncertain2,guncertain3,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01201E+11,2012,1,12,,0,,182,Somalia,11,Sub-Saharan Africa,Galguduud,Dhusamareb,5.5375,46.3875,1,0,,"01/12/2012: A rocket-propelled grenade (RPG) hit the car of two workers employed by a contractor for the World Food Program (WFP) in Dhusamareb city, Galguduud region, Somalia. The two workers died in the attack. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations World Food Programme (WFP),Aid Workers,422,International,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,.,,.,,.,,.,,.,,.,A rocket-propelled grenade was used in the attack.,2,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The vehicle was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Gunmen kill Somali aid worker, driver: sources,"" Agence France Presse, January 12, 2012.","""Gunmen kill Somali aid worker, driver: sources,"" Agence France Presse, January 12, 2012.","""Aid worker, driver gunned down in Somalia,"" Cape Argus, January 13, 2012.",START Primary Collection,-9,-9,1,1,
2.01201E+11,2012,1,12,,0,,205,Thailand,5,Southeast Asia,Phuket,Ratsada,7.90845,98.3892,1,0,,"01/12/2012: Gunmen shot and killed Wisut Tangwitthayaporn in Ratsada district, Phuket province, Thailand. The deceased was a main member of the red-shirt political movement and a newspaper publisher. No group claimed responsibility for the incident; however, Thai media suspected that his death was related either to the fact that his newspaper had published about corruption in the land department of Phuket or that he was a well-known political protester.",1,1,1,0,,.,0,1,0,1,Assassination,,.,,.,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Inside Phuket Newspaper,Editor: Wisut Tangwitthayaporn,205,Thailand,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,"The specific motive is unknown; however, Thai media speculated that the victim's death was related either to the fact that his newspaper had published about corruption in the land department of Phuket or that he was a well-known political protester.  The victim was a member of the red-shirts, also known as the United Front for Democracy Against Dictatorship (DDD).",0,,,2,0,0,,.,,,.,,,.,,5,Firearms,3,Handgun,,.,,.,,.,,.,,.,,.,A 9mm pistol was used in the attack.,1,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The victim's vehicle was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Gunmen   kill Thai journalist on tourist island,"" Agence France Presse -- English, January 12, 2012.","""Red-shirt journalist slain in Phuket,"" Bangkok Post, January 12, 2012.","""Respected Phuket journalist   shot   dead,"" Thai Travel News, January 16, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,12,,0,,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Mulla Pattay,33.697271,71.144852,2,0,,"01/12/2012: Assailants attacked a security checkpoint in Mull Pattay area, Orakzai Agency, Federally Administered Tribal Areas, Pakistan. One soldier died and another was injured in the attack. In retaliation, soldiers killed eight attackers and injured three. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,.,,.,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Pakistan Armed Forces,Checkpost,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,9,0,8,4,0,3,-9,,.,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""17 militants, soldier killed in Orakzai,"" Daily The Post, January 13, 2012.","""Pakistan: Attack on Security Post Leaves 17 Militants, Soldier Dead,"" The News Online, January 13, 2012.","""4 Militants Killed In Clashes In Pakistani Tribal Region,"" IRNA, January 12, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,12,,0,,4,Afghanistan,6,South Asia,Herat,Kushk district,34.868133,62.520975,3,0,,"01/12/2012: Assailants launched three rockets on an Afghan National Army (ANA) base in Kushk-e Kohna district, Herat province, Afghanistan. There were no casualties in the attack. No group claimed responsibility, but sources attributed the incident to the Taliban.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,.,,.,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Afghan National Army (ANA),Base,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,,0,,,-99,0,1,8,Personal claim,,,.,,,.,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,.,,.,,.,,.,,.,,.,Three rockets were used in the attack.,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Taliban   attack   base of Afghan forces,"" Afghan Islamic Press (AIP), January 13, 2012.",,,START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,12,,0,,4,Afghanistan,6,South Asia,Farah,Bakwa district,32.230825,62.920592,3,0,Kandahar-Herat highway,"01/12/2012: Three members of Salarzai security company hit a roadside mine on the Kandahar-Herat Highway, Bakwa district, Farah province, Afghanistan. Two security guards died in the attack, and their vehicle was destroyed. The Taliban claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,1,Business,13,Private Security Company/Firm,Salar Zai,Security Guards,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,,0,,,-99,0,1,8,Personal claim,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,,2,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,The victims' vehicle was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Two private guards killed in Farah blast,"" Afghan Islamic Press (AIP), January 12, 2012.","""Roadside bomb kills two brothers of security company in Afghan west,"" Afghan Islamic Press, January 12, 2012.",,START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,10,,0,,167,Russia,9,Eastern Europe,Dagestan,Kizilyurtovsky district,43.159043,46.965457,3,1,,"01/10/2012: Russian police officers found an explosive device with several separate containers, each containing over 50 kilograms of explosives, near Kizilyurtovsky district, Dagestan republic, Russia. One of the containers exploded, killing one police officer and injuring eight. No group claimed responsibility for the attack.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,4,Military,35,Military Transportation/Vehicle (excluding convoys),Russian Armed Forces,Armored Vehicles,167,Russia,3,Police,25,Police Security Forces/Officers,Russian Police,Bomb Disposal Unit,167,Russia,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,8,Land Mine,,.,,.,,.,,.,,.,,.,Six explosive devices each filled with 50 kilograms of explosive material that would have been triggered by an electrical current sent to lamps inside a bottle that acted as the detonator were used in the attack.,1,0,0,8,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Bomb disposal expert killed, 8 more policemen injured in defusing bomb in Dagestan,"" Interfax: Russia & CIS Military Newswire, January 11, 2012.","""IN DAGESTAN MILITANTS PLANTED MINES AT A PART OF THE FEDERAL HIGHWAY CAUCASUS,"" WPS: Defense & Security, January 16, 2012.",,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,12,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.039657,45.348489,1,0,In Ceelasha Biyaha district of Mogadishu city,"01/12/2012: An assailant opened fire at a group of people in Ceelasha Biyaha district, Mogadishu city, Banaadir region, Somalia. Four people were killed and several others injured. No group claimed responsibility for the attack, but sources attributed it to Al-Shabaab. It may have been related to the torture by Al-Shabaab of several businessmen in the district the previous day in an attempt to get money.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,182,Somalia,,.,,.,,,,.,,.,,.,,,,.,Al-Shabaab,,,,,20036,,,,"The specific motive is unknown; however, the attack may have been related to the torture by Al-Shabaab of several businessmen in the district on the previous day in an attempt to get money.",0,,,1,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,4,0,0,3,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,"The report states that ""several"" others were injured in the attack, but does not specify a specific number.","""Counterterrorism Digest: 12-13 January 2012,"" BBC Monitoring, January 13, 2012.",,,START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,13,,0,,153,Pakistan,6,South Asia,Sindh,Karachi,24.972864,67.064321,1,0,Near Up More,"01/13/2012: Gunmen riding a motorcycle shot two men standing on the street near UP Mor in North Karachi city, Sindh province, Pakistan. One person was killed and one injured in the attack. No group claimed responsibility for the incident; however, police suspected a sectarian motive.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,14,Private Citizens & Property,68,Named Civilian,Not Applicable,"Civilians: Syed Mushtaq Hussain Zaididied, Kamran Karim",153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,"The specific motive is unknown; however, the victims worked for the Muttahida Qaumi Movement (MQM) political party.  Police suspected a sectarian motive.",0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,1,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,The victims' vehicle was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Bike dealer killed in `sectarian` attack,"" Plus News Pakistan, January 14, 2012.","""Shia man shot dead,"" Daily Times, January 14, 2012.","""Man   shot   dead, another injured,"" Statesman, January 14, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,13,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.46883,44.39098,1,0,,"01/13/2012: A suicide bomber detonated an explosives-laden vehicle in Kirkuk city, Kirkuk, Iraq. The bomber was targeting the home of a local police commander. The bomber died, and two others were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,1,3,Bombing/Explosion,,.,,.,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Police commanders house,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,.,,.,,,,.,Unknown,,,,,-9,,,,"The specific motive is unknown; however, a police officer speculated that the attack was in revenge for the police recently arresting a group of wanted assailants.",0,,,1,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,A remote-controlled explosive device was used in the attack.,1,0,1,2,0,0,-9,,.,,It is unknown if the police commander's home or the surrounding area was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""FACTBOX-Security developments in Iraq, January 13,"" Reuters News, January 13, 2012.","""Iraqi security forces inspect the site of a bomb attack in Kirkuk, 250km (150 miles) north of Baghdad,"" Reuters Pictures, January 13, 2012.","""Wave of attacks hit Kirkuk,"" The Kurdish Globe, January 14, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,13,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.46883,44.39098,1,0,,"01/13/2012: Assailants detonated an explosives-laden vehicle near the house of a police commander in Kirkuk city, Kirkuk, Iraq. Thirteen people were injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Police commanders house,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,15,Vehicle,,.,,.,,.,,.,,.,,.,A remote-controlled explosive device was used in the attack.,0,0,0,13,0,0,-9,,.,,It is unknown if the police commander's home or the surrounding area was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""FACTBOX-Security developments in Iraq, January 13,"" Reuters News, January 13, 2012.","""Iraqi security forces inspect the site of a bomb attack in Kirkuk, 250km (150 miles) north of Baghdad,"" Reuters Pictures, January 13, 2012.","""At Least 27 Injured in Iraqi Car Bombings,"" Qatar News Agency, January 13, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,13,,0,,95,Iraq,10,Middle East & North Africa,Nineveh,Hammam al-Alil,36.16417,43.25966,1,0,,"01/13/2012: A roadside bomb exploded near a police patrol in Hammam Al-Alil area, Nineveh governorate, Iraq. One officer was killed and one injured in the blast. No group claimed responsibility for the attack.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,3,Police,25,Police Security Forces/Officers,Iraqi Police Service (IPS),Officers,95,Iraq,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,95,Iraq,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,A roadside bomb was used in the attack.,1,0,0,1,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""FACTBOX-Security developments in Iraq, January 13,"" Reuters News, January 13, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,13,,0,,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.748969,44.632769,1,0,,"01/13/2012: A roadside bomb exploded near soldiers in Baqubah city, Diyala governorate, Iraq. Three soldiers were wounded in the attack. No group claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,.,,.,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Iraqi Armed Forces,Soldiers,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,.,,.,,.,,.,,.,,.,A roadside bomb was used in the attack.,0,0,0,3,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""FACTBOX-Security developments in Iraq, January 13,"" Reuters News, January 13, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,13,,0,,95,Iraq,10,Middle East & North Africa,Kirkuk,Kirkuk,35.46883,44.39098,1,1,,"01/13/2012: An explosive device stuck to a three-wheeled motorbike detonated near Kirkuk city, Kirkuk, Iraq. The impact of the explosive device killed the driver. No group claimed responsibility for the attack.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilian,95,Iraq,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,29,Sticky Bomb,,.,,.,,.,,.,,.,,.,A three-wheeled motorcycle was used in the attack.,1,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A motorcycle was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""FACTBOX-Security developments in Iraq, January 13,"" Reuters News, January 13, 2012.",,,START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,13,,0,,4,Afghanistan,6,South Asia,Helmand,Mataki,31.637074,64.240755,2,0,,"01/13/2012: A roadside mine exploded in Mataki village, Nad Ali district, Helmand province, Afghanistan. Two women were killed in the attack. No group claimed responsibility for the incident, but sources attributed it to the Taliban.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,4,Afghanistan,,.,,.,,,,.,,.,,.,,,,.,Taliban,,,,,652,,,,,1,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,8,Land Mine,,.,,.,,.,,.,,.,,.,A roadside mine was used in the attack.,2,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Roadside bomb kills 2 in southern Afghanistan,"" The Associated Press, January 14, 2012.","""Women killed in roadside blast in Afghan south,"" Afghan Islamic Press news agency, Peshawar, January 14, 2012.","""2 women dead in Helmand blast,"" Pajhwok Afghan News English, January 14, 2012.",START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Yola,9.203496,12.49539,1,1,Wuro-Hausa area,"01/13/2012: Assailants opened gunfire on an open-air beer garden in Wuro-Hausa area, Yola city, Adamawa state, Nigeria. Two people were killed and one injured in the attack. No group claimed responsibility for the incident, but authorities suspected Boko Haram because the group advocates for wider adoption of sharia law; drinking alcohol is not permitted by this law.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,147,Nigeria,3,Police,25,Police Security Forces/Officers,Nigeria Police Force (NPF),Officer,147,Nigeria,,.,,.,,,,.,Boko Haram,,,,,30101,,,,"The specific motive is unknown; however, Boko Haram advocates for wider adoption of Sharia law.   Drinking alcohol is not permitted by Sharia law.",0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,2,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,It is unknown if the open-air pub was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Gunmen storm Nigerian pubs, kill 4,"" The Press Trust of India Limited, January 14, 2012.","""Gunmen kill four in attacks on pubs in northeast Nigeria,"" Agence France Presse, January 14, 2012.","""Police Says Unidentified Gunmen Attack Nigerian Drinking Joints, 4 Killed,"" PANA Online, January 14, 2012.",START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,13,,0,,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.2824,11.17479,1,0,,"01/13/2012: Assailants opened gunfire on an open-air beer garden in Gombe city, Gombe state, Nigeria. Two civilians were killed and one injured in the attack. No group claimed responsibility for the incident, but sources suspected Boko Haram because the group advocates for wider adoption of sharia law; drinking alcohol is not permitted by this law.",1,1,1,0,,.,0,1,0,2,Armed Assault,,.,,.,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,147,Nigeria,,.,,.,,,,.,,.,,.,,,,.,Boko Haram,,,,,30101,,,,"The specific motive is unknown; however, Boko Haram advocates for wider adoption of Sharia law.   Drinking alcohol is not permitted by Sharia law.",0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,2,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,The beer parlor was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""Police Says Unidentified Gunmen Attack Nigerian Drinking Joints, 4 Killed,"" PANA Online, January 14, 2012.",,,START Primary Collection,0,0,0,0,
2.01201E+11,2012,1,13,,0,,153,Pakistan,6,South Asia,Balochistan,Quetta,30.219438,66.995553,1,0,The incident occurred in the Jinnah Town area of the city.,"01/13/2012: An explosive device detonated near a police station in Jinnah town, Balochistan province, Pakistan. No injuries or damage were reported in the blast. No group claimed responsibility for the attack.",1,1,1,0,,.,0,1,0,3,Bombing/Explosion,,.,,.,3,Police,22,"Police Building (headquarters, station, school)",Pakistani Police,Jinnah Police Station,153,Pakistan,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,,0,,,-99,0,0,,.,,,.,,,.,,6,Explosives/Bombs/Dynamite,12,Remote Trigger,,.,,.,,.,,.,,.,,.,,0,0,0,0,0,0,0,,.,,,0,,,,,,,,,,,,,,.,,,"""Landmines, Shootings, Road Incidents Leave Eight Dead in Pakistan's Balochistan,"" Dunya Online, January 14, 2012.","""Bomb explodes near police station in Quetta,"" Plus News Pakistan, January 13, 2012.","""Bomb explodes near police station in Pakistan's Quetta,"" Associated Press of Pakistan news agency, Islamabad, January 14, 2012.",START Primary Collection,-9,-9,0,-9,
2.01201E+11,2012,1,13,,0,,83,Guatemala,2,Central America & Caribbean,Guatemala,Guatemala City,14.624795,-90.532818,1,0,Attacks occurred in the historic center of the city,"01/13/2012: Gunmen attacked the vehicle of Oscar Leal, a Guatemalan legislator, in the center of Guatemala city, Guatemala Department, Guatemala. Leal and his brother were killed, and a bodyguard was injured. No group claimed responsibility for the incident; however, sources noted that Leal had received threats because he had been planning to switch political parties in support of the country's president.",1,1,1,0,,.,0,1,0,1,Assassination,,.,,.,2,Government (General),18,"Government Personnel (excluding police, military)",Guatemalan Congress,Congressman: Oscar Leal,83,Guatemala,,.,,.,,,,.,,.,,.,,,,.,Unknown,,,,,-9,,,,"The specific motive is unknown; however, the victim had received threats because he planned to switch political parties to one in support of the country's president.",0,,,-99,0,0,,.,,,.,,,.,,5,Firearms,5,Unknown Gun Type,,.,,.,,.,,.,,.,,.,,2,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,The victims' vehicle was damaged in this attack.,0,,,,,,,,,,,,,,.,,,"""BRIEF: Opposition legislator and his brother killed in Guatemala,"" DPA (Berlin), January 13, 2012.",,,START Primary Collection,-9,-9,0,-9,
